16: 8, 1, 20, 10, 35, 58
17: 34, 35, 2, 37, 39, 38
18: 32, 3, 10, 0, 44, 27
19: 7, 25, 11, 32, 17, 55
20: 27, 32, 17, 60, 20, 46
21: 57, 32, 60, 28, 0, 34
22: 54, 6, 22, 50, 32, 27
23: 41, 50, 34, 51, 14, 12
24: 16, 56, 48, 39, 0, 20
25: 35, 27, 16, 58, 9, 51
26: 28, 19, 12, 1, 61, 25
%%%%%%%%%%%%%%%%%%%%%%


1: 39, 36, 7, 2, 59, 61
2: 45, 30, 43, 26, 31, 36
3: 32, 43, 20, 36, 23, 8
4: 55, 28, 19, 0, 7, 32
5: 30, 26, 34, 29, 46, 4
6: 63, 4, 20, 61, 40, 2
7: 7, 63, 2, 52, 47, 14
8: 43, 2, 14, 28, 61, 9
9: 60, 36, 51, 18, 26, 5
10: 18, 58, 34, 14, 10, 35
11: 3, 13, 33, 52, 32, 14
12: 52, 25, 18, 11, 32, 4
13: 55, 62, 16, 35, 5, 47
14: 8, 37, 27, 20, 49, 42
15: 42, 27, 43, 39, 37, 25
16: 7, 56, 25, 19, 63, 18
17: 47, 58, 7, 51, 27, 5
18: 16, 44, 10, 50, 35, 20
19: 20, 57, 8, 44, 53, 43
20: 21, 23, 51, 57, 55, 31
21: 22, 0, 29, 60, 51, 41
22: 16, 12, 51, 47, 14, 63
23: 18, 27, 28, 34, 61, 11
24: 9, 62, 42, 47, 38, 18
25: 20, 17, 3, 49, 34, 60
26: 16, 58, 35, 10, 0, 7
%%%%%%%%%%%%%%%%%%%%%%


1: 55, 20, 25, 57, 4, 26
2: 19, 46, 24, 8, 15, 0
3: 22, 55, 13, 31, 11, 57
4: 52, 22, 39, 41, 59, 13
5: 27, 43, 12, 56, 39, 10
6: 12, 18, 50, 16, 35, 54
7: 42, 8, 26, 21, 17, 12
8: 6, 10, 27, 3, 45, 43
9: 48, 58, 1, 41, 38, 36
10: 30, 60, 53, 29, 44, 28
11: 28, 8, 3, 0, 47, 32
12: 30, 42, 7, 44, 58, 47
13: 55, 31, 40, 21, 33, 14
14: 4, 33, 30, 50, 12, 31
15: 13, 16, 2, 55, 47, 49
16: 17, 59, 38, 10, 19, 51
17: 55, 27, 56, 42, 2, 48
18: 8, 51, 57, 17, 50, 39
19: 47, 23, 2, 9, 40, 37
20: 44, 56, 50, 31, 15, 1
21: 51, 28, 16, 40, 8, 4
22: 29, 53, 63, 45, 30, 41
23: 7, 39, 38, 55, 30, 49
24: 51, 15, 38, 1, 63, 44
25: 49, 26, 42, 29, 56, 12
26: 56, 3, 54, 22, 5, 42
%%%%%%%%%%%%%%%%%%%%%%


1: 31, 20, 57, 17, 50, 4
2: 62, 8, 59, 46, 2, 50
3: 48, 22, 55, 18, 0, 31
4: 3, 22, 60, 34, 18, 39
5: 39, 18, 50, 12, 5, 43
6: 50, 56, 16, 37, 46, 11
7: 26, 42, 8, 41, 19, 6
8: 45, 46, 55, 6, 8, 33
9: 35, 41, 48, 44, 46, 45
10: 17, 41, 60, 53, 55, 27
11: 35, 8, 4, 47, 40, 28
12: 29, 42, 38, 16, 43, 47
13: 33, 44, 21, 1, 18, 9
14: 15, 30, 9, 28, 7, 50
15: 49, 50, 16, 24, 47, 0
16: 41, 17, 15, 43, 33, 63
17: 40, 55, 26, 62, 0, 1
18: 46, 40, 59, 30, 52, 53
19: 41, 24, 47, 30, 14, 19
20: 43, 22, 50, 15, 44, 8
21: 27, 4, 13, 14, 39, 49
22: 11, 60, 21, 63, 37, 35
23: 22, 23, 40, 7, 55, 11
24: 22, 42, 40, 37, 47, 63
25: 12, 2, 57, 40, 49, 26
26: 30, 34, 3, 21, 63, 22
%%%%%%%%%%%%%%%%%%%%%%


1: 31, 57, 20, 19, 4, 14
2: 27, 63, 62, 8, 59, 50
3: 22, 48, 0, 55, 21, 31
4: 3, 18, 22, 60, 34, 33
5: 50, 18, 39, 12, 41, 43
6: 46, 37, 56, 35, 16, 50
7: 8, 41, 26, 42, 17, 60
8: 6, 8, 45, 36, 25, 18
9: 41, 44, 38, 46, 32, 17
10: 30, 60, 28, 17, 43, 3
11: 28, 47, 60, 8, 9, 20
12: 48, 7, 42, 29, 3, 38
13: 44, 43, 52, 18, 40, 33
14: 50, 33, 15, 28, 31, 30
15: 49, 16, 0, 13, 50, 24
16: 41, 43, 59, 17, 10, 60
17: 40, 41, 48, 1, 25, 2
18: 46, 53, 36, 48, 60, 51
19: 41, 19, 47, 14, 9, 2
20: 50, 22, 15, 31, 56, 14
21: 14, 27, 13, 48, 4, 45
22: 60, 21, 63, 40, 48, 52
23: 23, 6, 40, 7, 4, 53
24: 22, 37, 3, 43, 42, 14
25: 10, 1, 40, 45, 2, 57
26: 30, 26, 21, 36, 22, 15
%%%%%%%%%%%%%%%%%%%%%%


1: 62, 60, 56, 25, 55, 26
2: 51, 42, 38, 61, 36, 27
3: 5, 22, 7, 15, 45, 41
4: 38, 59, 6, 18, 34, 49
5: 38, 15, 50, 41, 42, 0
6: 19, 6, 46, 24, 26, 37
7: 16, 3, 53, 17, 43, 6
8: 8, 46, 25, 24, 26, 23
9: 44, 46, 39, 38, 22, 3
10: 47, 30, 59, 27, 41, 1
11: 28, 20, 60, 43, 61, 9
12: 59, 48, 47, 12, 43, 5
13: 10, 58, 20, 6, 52, 42
14: 33, 28, 50, 60, 7, 10
15: 16, 30, 0, 4, 63, 23
16: 17, 41, 9, 51, 16, 59
17: 26, 2, 44, 53, 40, 27
18: 30, 15, 35, 46, 18, 59
19: 23, 24, 0, 36, 41, 43
20: 50, 44, 7, 15, 43, 56
21: 51, 8, 15, 19, 1, 13
22: 63, 8, 48, 31, 32, 35
23: 40, 11, 32, 20, 42, 19
24: 50, 15, 19, 63, 42, 24
25: 12, 2, 63, 26, 33, 57
26: 56, 3, 34, 5, 7, 30
%%%%%%%%%%%%%%%%%%%%%%


1: 31, 57, 56, 17, 35, 4
2: 51, 62, 8, 63, 41, 16
3: 5, 22, 48, 0, 7, 21
4: 60, 3, 59, 34, 13, 18
5: 50, 41, 39, 18, 38, 15
6: 6, 19, 46, 35, 37, 56
7: 17, 8, 41, 16, 50, 60
8: 8, 18, 6, 46, 43, 25
9: 38, 46, 41, 3, 61, 44
10: 30, 50, 41, 44, 6, 28
11: 28, 19, 60, 63, 20, 34
12: 30, 42, 48, 58, 12, 29
13: 30, 40, 33, 43, 34, 29
14: 33, 12, 28, 50, 43, 10
15: 16, 13, 49, 2, 29, 15
16: 41, 10, 59, 50, 48, 52
17: 2, 40, 56, 4, 57, 20
18: 46, 60, 9, 21, 18, 53
19: 52, 41, 47, 9, 60, 17
20: 50, 15, 22, 32, 53, 40
21: 14, 45, 27, 55, 59, 61
22: 60, 21, 52, 33, 40, 48
23: 23, 50, 57, 12, 6, 25
24: 28, 16, 22, 25, 37, 61
25: 10, 44, 39, 18, 1, 2
26: 30, 9, 26, 15, 52, 32
%%%%%%%%%%%%%%%%%%%%%%


1: 7, 5, 24, 42, 22, 45
2: 42, 57, 61, 35, 14, 20
3: 58, 52, 7, 4, 44, 0
4: 6, 44, 38, 30, 9, 4
5: 16, 42, 38, 36, 13, 35
6: 15, 19, 21, 41, 4, 36
7: 11, 39, 4, 3, 23, 17
8: 35, 62, 43, 31, 26, 58
9: 39, 30, 18, 55, 4, 0
10: 47, 50, 48, 54, 3, 41
11: 20, 10, 34, 63, 60, 28
12: 12, 58, 30, 57, 51, 31
13: 42, 30, 34, 43, 40, 37
14: 33, 12, 60, 21, 50, 43
15: 13, 16, 15, 29, 30, 14
16: 50, 10, 52, 9, 60, 41
17: 56, 2, 28, 4, 41, 20
18: 60, 11, 9, 29, 21, 46
19: 52, 9, 60, 25, 50, 17
20: 50, 32, 15, 40, 53, 7
21: 45, 14, 55, 59, 61, 50
22: 52, 21, 60, 33, 27, 6
23: 50, 2, 12, 25, 33, 57
24: 28, 16, 25, 41, 38, 46
25: 10, 18, 9, 35, 8, 60
26: 12, 51, 50, 46, 1, 28
%%%%%%%%%%%%%%%%%%%%%%


1: 24, 45, 56, 5, 35, 44
2: 57, 51, 61, 9, 11, 35
3: 4, 58, 6, 61, 44, 30
4: 6, 43, 20, 61, 31, 30
5: 22, 36, 24, 0, 23, 51
6: 44, 4, 7, 19, 41, 61
7: 4, 15, 0, 54, 2, 10
8: 34, 43, 2, 29, 61, 18
9: 36, 40, 62, 21, 53, 47
10: 39, 56, 52, 50, 2, 6
11: 19, 34, 63, 21, 22, 10
12: 12, 34, 44, 30, 57, 10
13: 38, 32, 13, 11, 15, 37
14: 20, 63, 35, 29, 43, 6
15: 14, 1, 2, 21, 41, 15
16: 52, 20, 10, 6, 53, 32
17: 2, 30, 10, 38, 22, 54
18: 18, 55, 33, 34, 63, 32
19: 1, 42, 4, 14, 21, 34
20: 32, 10, 14, 63, 12, 60
21: 63, 48, 55, 61, 59, 1
22: 0, 6, 50, 28, 25, 10
23: 57, 50, 25, 17, 12, 19
24: 50, 16, 25, 6, 61, 40
25: 10, 18, 59, 58, 23, 63
26: 12, 50, 31, 51, 3, 47
%%%%%%%%%%%%%%%%%%%%%%


1: 55, 62, 36, 28, 25, 27
2: 17, 34, 10, 60, 19, 13
3: 18, 62, 54, 12, 9, 51
4: 4, 51, 59, 17, 29, 45
5: 48, 60, 36, 10, 15, 32
6: 23, 58, 36, 61, 55, 6
7: 52, 12, 11, 20, 34, 4
8: 31, 63, 35, 50, 34, 62
9: 47, 2, 53, 61, 33, 50
10: 39, 41, 12, 50, 6, 26
11: 19, 34, 63, 32, 20, 51
12: 12, 43, 2, 47, 57, 30
13: 32, 7, 33, 25, 16, 13
14: 53, 63, 29, 60, 13, 17
15: 2, 23, 30, 6, 33, 21
16: 52, 10, 24, 20, 46, 29
17: 2, 53, 57, 38, 15, 1
18: 32, 17, 18, 23, 63, 31
19: 58, 1, 61, 34, 55, 43
20: 10, 32, 4, 36, 8, 12
21: 42, 1, 30, 63, 12, 59
22: 6, 63, 0, 11, 35, 5
23: 11, 40, 16, 9, 33, 57
24: 50, 42, 19, 40, 53, 44
25: 59, 63, 10, 48, 46, 2
26: 45, 63, 26, 9, 3, 34
%%%%%%%%%%%%%%%%%%%%%%


1: 7, 30, 20, 15, 39, 28
2: 1, 33, 20, 60, 21, 23
3: 8, 38, 49, 6, 3, 2
4: 4, 40, 11, 6, 58, 5
5: 16, 13, 42, 35, 9, 34
6: 4, 21, 63, 15, 41, 29
7: 11, 39, 63, 35, 23, 62
8: 28, 52, 24, 16, 62, 47
9: 30, 4, 39, 55, 0, 22
10: 20, 18, 10, 14, 19, 46
11: 27, 15, 40, 22, 1, 9
12: 62, 31, 37, 25, 59, 19
13: 54, 24, 42, 14, 58, 5
14: 31, 18, 45, 49, 39, 42
15: 17, 24, 10, 12, 39, 11
16: 19, 12, 49, 57, 63, 18
17: 37, 38, 32, 10, 5, 3
18: 36, 44, 11, 58, 54, 42
19: 40, 42, 6, 43, 35, 29
20: 38, 51, 48, 1, 31, 26
21: 28, 60, 8, 5, 21, 6
22: 58, 32, 53, 14, 35, 45
23: 13, 21, 5, 39, 20, 11
24: 47, 38, 0, 12, 63, 45
25: 46, 3, 60, 30, 32, 15
26: 46, 41, 35, 33, 5, 3
%%%%%%%%%%%%%%%%%%%%%%


1: 52, 34, 14, 23, 58, 27
2: 16, 0, 8, 1, 28, 49
3: 18, 23, 51, 11, 28, 26
4: 27, 49, 21, 11, 51, 33
5: 48, 32, 9, 26, 36, 20
6: 58, 1, 21, 26, 15, 23
7: 58, 43, 32, 3, 14, 22
8: 63, 31, 28, 0, 35, 41
9: 47, 39, 4, 30, 50, 53
10: 12, 54, 41, 38, 9, 6
11: 34, 20, 32, 35, 51, 17
12: 12, 59, 47, 43, 2, 19
13: 32, 14, 1, 20, 7, 46
14: 27, 13, 53, 63, 36, 48
15: 23, 30, 2, 55, 38, 50
16: 9, 16, 10, 46, 49, 33
17: 2, 62, 26, 53, 1, 55
18: 59, 32, 34, 17, 23, 22
19: 25, 55, 58, 1, 60, 24
20: 10, 43, 38, 31, 7, 15
21: 1, 59, 17, 30, 61, 42
22: 11, 0, 6, 2, 63, 32
23: 22, 16, 21, 20, 9, 11
24: 50, 42, 0, 19, 34, 12
25: 63, 46, 2, 9, 34, 62
26: 45, 63, 9, 35, 42, 46
%%%%%%%%%%%%%%%%%%%%%%


1: 56, 32, 47, 33, 3, 35
2: 1, 33, 12, 44, 31, 21
3: 23, 8, 37, 32, 3, 26
4: 31, 11, 28, 58, 6, 40
5: 26, 13, 34, 30, 49, 52
6: 63, 4, 29, 57, 2, 30
7: 11, 47, 44, 39, 10, 35
8: 28, 15, 61, 2, 16, 58
9: 23, 34, 4, 6, 60, 32
10: 18, 10, 35, 20, 27, 46
11: 22, 15, 27, 33, 3, 56
12: 59, 11, 31, 3, 62, 63
13: 24, 14, 54, 11, 47, 58
14: 18, 61, 20, 51, 31, 10
15: 39, 37, 41, 1, 56, 55
16: 57, 12, 63, 19, 49, 20
17: 43, 30, 22, 54, 5, 35
18: 44, 36, 55, 5, 33, 19
19: 54, 37, 8, 29, 0, 11
20: 51, 1, 56, 26, 48, 58
21: 60, 5, 6, 8, 16, 40
22: 22, 47, 58, 29, 32, 14
23: 13, 21, 19, 39, 20, 58
24: 12, 47, 1, 0, 21, 38
25: 46, 30, 15, 29, 21, 32
26: 41, 3, 61, 35, 38, 5
%%%%%%%%%%%%%%%%%%%%%%


1: 52, 49, 28, 44, 22, 51
2: 1, 8, 0, 4, 15, 19
3: 18, 51, 26, 23, 9, 56
4: 27, 51, 45, 42, 26, 53
5: 48, 26, 32, 60, 52, 9
6: 58, 23, 39, 22, 45, 36
7: 58, 32, 22, 14, 43, 1
8: 63, 0, 31, 35, 58, 41
9: 47, 53, 49, 4, 37, 50
10: 12, 41, 54, 38, 36, 31
11: 34, 51, 20, 35, 4, 37
12: 47, 12, 61, 0, 2, 15
13: 45, 48, 20, 26, 22, 6
14: 0, 45, 63, 53, 6, 13
15: 30, 6, 23, 38, 50, 2
16: 46, 32, 10, 52, 29, 1
17: 2, 15, 34, 38, 12, 1
18: 32, 34, 37, 23, 28, 63
19: 58, 1, 25, 17, 55, 60
20: 32, 33, 7, 10, 36, 59
21: 1, 59, 61, 55, 12, 30
22: 0, 6, 50, 17, 34, 33
23: 16, 50, 57, 60, 25, 40
24: 50, 16, 25, 40, 60, 61
25: 63, 23, 18, 44, 59, 10
26: 45, 63, 9, 26, 32, 44
%%%%%%%%%%%%%%%%%%%%%%


1: 39, 2, 44, 33, 30, 28
2: 1, 33, 4, 44, 30, 36
3: 37, 3, 14, 23, 20, 43
4: 50, 6, 25, 28, 58, 35
5: 6, 30, 46, 49, 19, 52
6: 63, 29, 4, 2, 24, 48
7: 44, 10, 63, 47, 49, 39
8: 61, 2, 15, 4, 52, 11
9: 23, 6, 60, 34, 62, 26
10: 25, 18, 20, 10, 34, 35
11: 15, 22, 33, 58, 59, 49
12: 62, 33, 11, 59, 4, 63
13: 24, 11, 36, 59, 15, 48
14: 31, 47, 38, 11, 42, 44
15: 40, 11, 39, 41, 37, 36
16: 20, 25, 57, 6, 26, 54
17: 24, 27, 41, 38, 50, 60
18: 5, 44, 1, 58, 36, 14
19: 8, 27, 40, 12, 16, 39
20: 61, 51, 21, 13, 56, 48
21: 60, 28, 2, 8, 18, 11
22: 17, 43, 22, 32, 53, 47
23: 13, 39, 5, 47, 2, 60
24: 0, 47, 21, 62, 15, 42
25: 46, 60, 21, 29, 11, 4
26: 46, 40, 7, 38, 5, 0
%%%%%%%%%%%%%%%%%%%%%%


1: 52, 49, 34, 28, 23, 51
2: 1, 8, 15, 0, 19, 2
3: 18, 51, 9, 54, 56, 12
4: 45, 51, 42, 27, 26, 29
5: 48, 60, 63, 10, 15, 1
6: 42, 23, 39, 58, 1, 36
7: 58, 32, 22, 24, 18, 12
8: 63, 0, 31, 50, 34, 15
9: 47, 61, 53, 62, 17, 50
10: 12, 41, 59, 50, 54, 6
11: 51, 34, 4, 19, 63, 35
12: 47, 12, 61, 15, 50, 41
13: 26, 33, 45, 20, 1, 6
14: 0, 63, 57, 53, 40, 60
15: 6, 30, 33, 61, 50, 26
16: 10, 52, 24, 46, 32, 37
17: 2, 15, 57, 18, 1, 20
18: 32, 18, 63, 34, 53, 23
19: 58, 60, 1, 17, 61, 12
20: 32, 7, 30, 15, 10, 34
21: 1, 61, 55, 30, 59, 12
22: 6, 50, 63, 34, 62, 44
23: 57, 50, 16, 60, 9, 21
24: 50, 16, 25, 61, 60, 22
25: 18, 23, 44, 63, 41, 59
26: 26, 32, 9, 63, 52, 45
%%%%%%%%%%%%%%%%%%%%%%


1: 30, 7, 31, 8, 20, 33
2: 1, 63, 33, 60, 42, 57
3: 3, 17, 34, 10, 38, 25
4: 1, 14, 46, 48, 62, 40
5: 13, 44, 42, 34, 54, 35
6: 32, 20, 29, 4, 13, 48
7: 39, 11, 27, 24, 47, 46
8: 13, 30, 11, 39, 54, 4
9: 55, 7, 4, 34, 60, 26
10: 10, 49, 16, 20, 25, 7
11: 59, 2, 49, 62, 58, 40
12: 62, 22, 31, 33, 23, 52
13: 24, 26, 63, 36, 15, 61
14: 46, 55, 59, 19, 47, 45
15: 26, 36, 14, 1, 44, 25
16: 20, 61, 40, 60, 25, 30
17: 24, 45, 10, 46, 30, 7
18: 49, 14, 10, 7, 2, 58
19: 12, 57, 44, 35, 42, 63
20: 21, 23, 41, 18, 51, 60
21: 38, 41, 43, 48, 16, 25
22: 46, 61, 47, 8, 9, 58
23: 13, 46, 10, 34, 5, 54
24: 23, 45, 21, 19, 12, 29
25: 28, 6, 47, 55, 49, 13
26: 43, 38, 5, 3, 59, 25
%%%%%%%%%%%%%%%%%%%%%%


1: 52, 29, 51, 4, 38, 9
2: 15, 8, 0, 49, 19, 24
3: 18, 9, 51, 54, 56, 24
4: 51, 45, 42, 4, 27, 26
5: 26, 33, 63, 10, 56, 1
6: 23, 47, 42, 33, 39, 24
7: 32, 7, 22, 50, 58, 10
8: 63, 31, 15, 0, 50, 39
9: 47, 4, 53, 50, 17, 13
10: 12, 54, 41, 5, 38, 50
11: 34, 35, 51, 4, 40, 18
12: 47, 12, 61, 41, 31, 44
13: 33, 26, 22, 37, 45, 48
14: 0, 53, 63, 57, 9, 46
15: 6, 38, 26, 30, 61, 9
16: 10, 20, 24, 32, 46, 1
17: 2, 57, 15, 34, 12, 36
18: 34, 37, 63, 32, 53, 43
19: 1, 34, 61, 58, 25, 17
20: 32, 10, 12, 7, 4, 27
21: 59, 55, 1, 12, 25, 61
22: 34, 0, 50, 6, 25, 10
23: 16, 57, 50, 51, 25, 9
24: 50, 61, 16, 25, 46, 4
25: 63, 10, 44, 23, 59, 58
26: 63, 26, 9, 47, 2, 19
%%%%%%%%%%%%%%%%%%%%%%


1: 48, 39, 61, 32, 17, 2
2: 1, 33, 12, 30, 10, 63
3: 33, 37, 14, 20, 32, 29
4: 28, 19, 62, 1, 46, 48
5: 6, 30, 46, 44, 49, 61
6: 2, 4, 29, 57, 48, 42
7: 10, 44, 49, 29, 47, 9
8: 15, 2, 61, 11, 4, 9
9: 23, 60, 9, 49, 26, 7
10: 34, 35, 10, 31, 49, 18
11: 33, 58, 59, 13, 42, 52
12: 44, 18, 31, 32, 52, 22
13: 36, 24, 11, 59, 22, 61
14: 42, 38, 37, 51, 5, 18
15: 37, 39, 4, 36, 42, 44
16: 25, 20, 61, 18, 57, 30
17: 48, 24, 35, 46, 27, 5
18: 5, 44, 10, 1, 54, 13
19: 12, 8, 44, 16, 9, 43
20: 21, 23, 51, 52, 26, 61
21: 60, 16, 38, 53, 6, 8
22: 47, 58, 43, 29, 61, 32
23: 13, 39, 28, 5, 33, 63
24: 45, 7, 47, 62, 17, 41
25: 29, 60, 46, 49, 33, 37
26: 40, 38, 0, 5, 46, 61
%%%%%%%%%%%%%%%%%%%%%%


1: 52, 4, 49, 9, 11, 51
2: 8, 15, 1, 24, 19, 0
3: 18, 9, 51, 54, 23, 13
4: 45, 51, 42, 26, 27, 29
5: 63, 10, 26, 33, 56, 60
6: 23, 39, 33, 47, 58, 42
7: 32, 10, 7, 50, 1, 60
8: 63, 31, 15, 0, 41, 33
9: 47, 53, 4, 17, 23, 50
10: 12, 54, 41, 50, 38, 18
11: 34, 35, 4, 51, 5, 45
12: 47, 12, 61, 41, 44, 10
13: 33, 37, 26, 22, 23, 49
14: 0, 63, 57, 9, 53, 43
15: 6, 38, 61, 26, 34, 33
16: 24, 32, 20, 10, 48, 5
17: 2, 57, 15, 34, 36, 55
18: 34, 63, 37, 53, 32, 23
19: 1, 61, 34, 17, 25, 60
20: 32, 12, 7, 10, 50, 33
21: 59, 55, 12, 42, 44, 25
22: 50, 0, 6, 25, 34, 44
23: 16, 57, 50, 25, 51, 9
24: 61, 16, 50, 25, 40, 22
25: 63, 59, 23, 44, 10, 58
26: 63, 26, 9, 15, 19, 52
%%%%%%%%%%%%%%%%%%%%%%


1: 39, 32, 8, 17, 14, 2
2: 1, 33, 63, 35, 44, 18
3: 33, 37, 14, 20, 43, 42
4: 19, 47, 54, 48, 28, 62
5: 30, 44, 3, 6, 35, 49
6: 57, 2, 4, 48, 36, 29
7: 29, 10, 47, 44, 49, 9
8: 2, 15, 11, 61, 14, 40
9: 49, 23, 37, 26, 9, 60
10: 35, 38, 10, 31, 56, 32
11: 58, 42, 56, 59, 33, 2
12: 53, 44, 18, 33, 1, 50
13: 22, 24, 36, 63, 55, 11
14: 37, 38, 5, 14, 6, 46
15: 25, 37, 14, 36, 26, 46
16: 20, 1, 30, 61, 54, 25
17: 35, 24, 45, 2, 50, 58
18: 14, 43, 19, 10, 3, 49
19: 12, 39, 7, 8, 27, 4
20: 21, 23, 62, 41, 4, 10
21: 41, 32, 6, 38, 23, 25
22: 58, 61, 43, 47, 25, 6
23: 13, 14, 46, 10, 3, 41
24: 38, 23, 45, 62, 53, 7
25: 6, 31, 48, 37, 28, 3
26: 59, 62, 10, 28, 11, 57
%%%%%%%%%%%%%%%%%%%%%%


1: 52, 60, 49, 4, 19, 54
2: 0, 52, 22, 30, 45, 17
3: 12, 18, 33, 9, 26, 37
4: 42, 45, 26, 54, 47, 27
5: 63, 61, 60, 8, 54, 10
6: 42, 39, 23, 36, 33, 57
7: 29, 32, 10, 44, 58, 14
8: 40, 0, 63, 14, 31, 15
9: 49, 47, 37, 23, 53, 16
10: 12, 38, 31, 35, 54, 41
11: 34, 4, 56, 59, 45, 42
12: 53, 61, 50, 44, 15, 33
13: 22, 63, 48, 26, 55, 38
14: 37, 0, 38, 6, 32, 5
15: 6, 25, 9, 46, 37, 38
16: 1, 20, 10, 30, 32, 24
17: 35, 2, 36, 45, 34, 57
18: 14, 43, 19, 63, 3, 34
19: 1, 39, 34, 7, 12, 17
20: 32, 12, 7, 27, 62, 33
21: 59, 41, 12, 32, 55, 27
22: 0, 50, 6, 46, 34, 25
23: 16, 50, 14, 51, 41, 25
24: 16, 61, 39, 25, 50, 46
25: 63, 31, 27, 44, 23, 59
26: 63, 9, 28, 26, 47, 19
%%%%%%%%%%%%%%%%%%%%%%


1: 20, 2, 59, 10, 41, 32
2: 45, 30, 36, 33, 55, 26
3: 20, 49, 59, 3, 37, 29
4: 28, 24, 50, 62, 48, 35
5: 46, 6, 2, 30, 52, 4
6: 42, 4, 47, 2, 48, 29
7: 49, 9, 47, 27, 28, 44
8: 2, 61, 9, 11, 13, 1
9: 60, 51, 9, 26, 6, 7
10: 10, 34, 16, 35, 25, 49
11: 42, 13, 58, 59, 33, 52
12: 18, 33, 62, 31, 32, 22
13: 36, 55, 24, 63, 11, 61
14: 38, 14, 5, 37, 55, 42
15: 11, 42, 55, 44, 25, 36
16: 25, 20, 47, 57, 30, 6
17: 24, 50, 58, 45, 38, 46
18: 14, 44, 58, 5, 10, 49
19: 12, 27, 39, 38, 6, 8
20: 21, 13, 3, 23, 26, 47
21: 41, 2, 56, 40, 39, 58
22: 17, 25, 43, 61, 49, 58
23: 13, 49, 39, 47, 19, 42
24: 38, 15, 18, 63, 42, 41
25: 48, 33, 32, 60, 49, 11
26: 0, 40, 3, 35, 46, 61
%%%%%%%%%%%%%%%%%%%%%%


1: 52, 60, 41, 54, 23, 47
2: 0, 15, 22, 52, 6, 54
3: 12, 18, 9, 40, 11, 51
4: 42, 45, 26, 57, 50, 10
5: 63, 60, 52, 10, 55, 40
6: 42, 39, 33, 23, 45, 1
7: 32, 58, 10, 9, 29, 52
8: 40, 0, 63, 14, 15, 50
9: 47, 23, 49, 62, 53, 59
10: 12, 35, 34, 26, 54, 33
11: 4, 34, 45, 59, 42, 56
12: 18, 61, 1, 15, 33, 44
13: 55, 63, 38, 22, 11, 48
14: 0, 38, 14, 37, 5, 35
15: 6, 11, 42, 9, 55, 25
16: 20, 10, 28, 30, 6, 47
17: 50, 2, 58, 45, 57, 18
18: 14, 59, 63, 43, 7, 19
19: 39, 34, 27, 1, 12, 61
20: 7, 27, 12, 32, 13, 62
21: 59, 41, 2, 12, 44, 6
22: 50, 17, 49, 25, 46, 0
23: 16, 50, 51, 46, 14, 47
24: 40, 16, 61, 62, 54, 45
25: 63, 59, 31, 44, 9, 23
26: 63, 9, 26, 16, 10, 62
%%%%%%%%%%%%%%%%%%%%%%


1: 61, 20, 39, 7, 2, 50
2: 54, 30, 6, 1, 33, 36
3: 20, 32, 43, 37, 29, 36
4: 28, 24, 55, 62, 48, 35
5: 2, 30, 46, 6, 34, 52
6: 42, 4, 2, 48, 29, 47
7: 49, 44, 47, 7, 9, 10
8: 61, 2, 40, 9, 11, 22
9: 60, 9, 23, 26, 51, 7
10: 34, 35, 10, 58, 45, 16
11: 13, 58, 33, 52, 42, 3
12: 18, 32, 44, 52, 63, 11
13: 36, 24, 55, 63, 11, 59
14: 42, 5, 38, 14, 55, 37
15: 25, 42, 39, 44, 43, 37
16: 25, 20, 19, 61, 28, 30
17: 48, 58, 24, 27, 7, 46
18: 44, 5, 14, 16, 10, 11
19: 12, 8, 38, 57, 43, 29
20: 21, 23, 4, 3, 51, 31
21: 48, 53, 16, 38, 25, 13
22: 47, 61, 58, 9, 5, 43
23: 13, 28, 33, 58, 39, 42
24: 47, 45, 7, 19, 62, 41
25: 60, 29, 28, 11, 49, 3
26: 38, 40, 59, 43, 53, 0
%%%%%%%%%%%%%%%%%%%%%%


1: 52, 55, 11, 4, 51, 9
2: 15, 8, 19, 0, 1, 55
3: 18, 9, 51, 54, 45, 40
4: 51, 45, 42, 26, 29, 16
5: 63, 10, 26, 56, 60, 53
6: 23, 33, 39, 42, 47, 24
7: 32, 7, 50, 10, 12, 1
8: 63, 31, 15, 0, 50, 33
9: 47, 53, 4, 17, 33, 38
10: 12, 54, 41, 50, 39, 38
11: 34, 35, 51, 4, 5, 45
12: 47, 12, 41, 61, 10, 44
13: 33, 22, 37, 23, 26, 32
14: 0, 63, 57, 53, 43, 9
15: 6, 9, 26, 61, 38, 33
16: 20, 24, 10, 32, 30, 50
17: 57, 2, 15, 36, 34, 18
18: 34, 63, 18, 21, 53, 37
19: 1, 61, 34, 17, 32, 60
20: 32, 12, 7, 4, 50, 16
21: 59, 55, 12, 42, 25, 44
22: 50, 6, 0, 10, 44, 25
23: 57, 16, 50, 25, 51, 9
24: 61, 16, 25, 50, 40, 28
25: 59, 10, 63, 44, 23, 58
26: 63, 26, 9, 15, 32, 19
%%%%%%%%%%%%%%%%%%%%%%


1: 61, 33, 2, 8, 32, 12
2: 1, 63, 20, 33, 14, 57
3: 14, 32, 24, 43, 35, 20
4: 62, 15, 28, 48, 1, 35
5: 16, 44, 34, 46, 61, 35
6: 15, 21, 4, 57, 48, 29
